temperature,relative humidity,wind speed,surface pressure
31.48999977,98.06,3.09,102.36
32.63000107,95.94,7.84,102.01
28.63999939,97.19,5.09,102.25
30.34000015,97.19,6.5,102.57
31.48999977,92.31,8.34,102.72
32.04999924,99.69,6.01,103.06
33.09000015,100,7.85,103.49
34.45999908,100,8.1,104.13
34.93999863,98,5.98,103.58
34.25999832,96.81,9.93,101.97
34.40999985,99.81,16.51,102.09
35.33000183,96.06,14.53,102.22
35.08000183,94.12,12.85,102.08
34.40000153,97.25,9.76,102.33
35.75,98.44,6.63,102.52
36.59000015,95.25,7.65,102.28
37.06000137,92.5,10.13,101.58
37.81000137,88,9.48,101.56
38.11000061,94.75,5.19,101.09
36.99000168,99.75,6.4,100
35.25,93.44,7.2,98.97
35.22999954,97.38,6.56,98.83
34.88999939,96.19,10.71,99.31
34.11000061,91.38,13.02,99.79
35.34999847,96.44,11.98,99.29
36.95000076,100,7.51,100.11
38.18999863,100,8.09,101.04
38.56000137,100,8.34,100.83
38.97999954,99.5,10.33,99.98
39.56999969,95.44,10.29,99.5
39.93000031,96.88,9.26,99.44
39.63000107,90.75,5.57,99.73
37.97000122,88.38,2.61,100.23
37.00999832,98.19,7.47,100.5
36.50999832,95.81,5.64,100.85
34.00999832,97.25,9.38,99.73
34.72000122,99.31,8.41,101.12
36.65999985,96.62,4.45,102.19
36.90000153,99.62,10.3,101.35
36.88000107,99.19,12.56,100.03
37.06999969,97.12,13.69,100.77
37.22000122,99.88,8.81,102.19
37.93000031,97.56,5.15,101.83
38.29000092,93.81,9.62,101.87
39.93999863,98.19,9.52,102.35
39.77000046,92.31,7.54,102.44
38.45999908,93.5,7.94,102.32
37.83000183,87.62,7.17,102.09
38.43000031,90.5,9.34,101.41
38.70000076,93.88,6.65,101.65
39.90999985,95.31,11.54,100.37
40.81000137,89.5,10.59,100.65
40.97000122,89.69,10.56,101.68
40.29000092,88.88,7.07,101.93
39.81000137,84.31,5.77,102.23
39.22000122,89.88,7.45,101.68
39.68999863,90.06,11.61,102.2
39.68999863,95.88,5.7,102.45
40.52999878,96.5,7.73,101.51
42.18000031,95.75,7.74,101.11
43.54999924,89.5,6.28,101.84
42.95999908,87.69,8.48,101.38
42.97000122,85.38,4.52,101.3
42.91999817,91.12,8.69,101.69
42.88999939,89.81,11.4,101.47
43.15000153,96.88,6.7,101.25
43.49000168,93.44,4.03,101.11
43.61999893,88.75,5.99,101.5
43.81000137,95.19,5.68,101.17
43,96.44,4.42,100.99
41.29999924,93.44,1.97,101.29
42.09999847,89.94,3.66,101.77
42.33000183,94.12,5.86,102.22
43.16999817,86.19,3.81,102.27
43.25,90.06,4.85,102.32
43.22999954,90.5,10.99,101.56
42.13999939,92.38,13.12,100.34
43.22999954,88.75,11.74,99.69
43.59999847,92.25,6.54,100.08
42.79000092,89.69,2.92,100.83
42.02999878,89.75,1.38,101.26
40.16999817,92.62,6.41,101.17
41.84000015,96.25,7.56,100.43
43.27999878,93.44,6.05,101.06
44.43999863,92.5,5.67,101.77
44.41999817,91.06,7.92,101.76
41.63000107,92.38,7.31,101.49
43.31000137,95.19,7.27,101.52
42.63000107,96.75,4.85,101.9
41.61000061,94.31,8.01,102.58
40.34000015,96.06,6.15,102.54
40.34000015,90.88,4,102.43
40.88000107,87.5,2.09,102.41
39.40999985,90.5,4.02,102.56
38.59999847,93.56,6.26,102.49
37,93,7.21,102.13
36.47000122,93,5,102.23
37.31999969,94.94,6.55,102.32
35.56999969,92.56,5.21,102.77
34.56999969,91.12,6.84,102.89
34.06999969,90.12,4.8,102.77
32.79000092,93.94,0.76,102.74
33.38999939,93.75,1.59,102.58
33.40999985,92.75,2.77,102.48
35.13000107,92.75,3.12,102.35
36.75,94.25,3.29,102.38
36.29000092,94.19,6.62,101.95
36.79000092,95.81,3.73,101.63
37.15999985,93.12,4.94,100.98
35.20999908,95.06,6.84,100.2
35.58000183,96.88,8.05,99.39
36.72000122,91.75,9.27,100.08
36.95000076,94.69,6.37,100.24
35.31999969,93.06,3.6,100.39
36.59000015,94.62,5.69,100.56
36.81000137,95.69,4.23,100.51
36.75,96.88,2.8,100.34
37.02999878,92.75,2.4,100.46
35.20999908,92.88,5.66,101.04
34.24000168,94.38,8.12,100.37
31.57999992,97.69,2.98,99.64
32.41999817,95.31,4.8,99.79
34.79000092,96.19,3.92,99.92
33.54000092,94.19,9.68,99.98
33.97000122,94.88,10.2,99.91
33.77000046,96.19,7.24,100.03
34.34000015,97.19,6.05,100.29
34.34000015,95.19,4.15,100.56
34.79999924,91.69,6.96,100.7
34.81999969,94.31,9.59,100.62
35.16999817,97.38,3.6,100.53
34.33000183,96.62,10.27,99.32
34.5,95.38,12.62,98.97
34.04999924,90.12,9.77,99.93
33.81000137,94.38,6.67,100.76
33.58000183,96.94,5.46,101.14
32,96.06,4.31,101.26
29.21999931,96,3.74,101.68
30.68000031,96.31,2.23,102.17
29.53000069,97.19,1.91,102.51
28.21999931,93.62,1.88,102.67
29.95000076,94.81,3.85,102.7
29.12999916,92.88,5.67,102.63
27.86000061,92.19,5.38,102.63
29.40999985,91.38,1.86,102.29
30.52000046,95,3.38,101.92
30.44000053,91.19,6.85,101.57
32.43999863,85.88,2.67,101.02
31.77000046,91.62,5.08,100.16
30.46999931,95.81,9.06,100.13
30.02000046,97.56,6.24,100.45
31.13999939,95.12,6.77,100.93
32.04999924,95.5,4.51,101.16
31.44000053,95.19,0.88,101.12
30.64999962,95.56,1.81,101.44
29.75,94.56,4.42,101.54
29.67000008,94.75,7.45,101.28
30.42000008,96.38,7.27,101.07
30.13999939,96.38,5.3,100.65
30.45000076,96.25,2.8,100.7
30.29000092,96.06,2.23,100.65
29.62000084,95.19,2.75,100.43
28.51000023,96.75,7.37,100.08
27.61000061,97.69,9.01,100.33
26.70999908,97.19,5.55,100.71
27.70999908,97.69,4.97,101.18
29.43000031,97.62,8.66,101.19
28.84000015,97.31,10.75,100.79
29.14999962,97.56,6.76,100.2
30.54000092,96.5,5.32,100.67
31.35000038,98,4.63,101.26
31.85000038,97.56,7.25,100.9
31.28000069,93.94,12.45,100.29
29.57999992,96.69,10.25,99.5
28.95000076,97.06,5.64,99.08
30.20999908,95.75,9.95,99.19
30.5,93.94,8.8,100.45
30.57999992,96.62,9.02,99.72
29.20000076,93.19,9.84,99.32
28.04000092,92.06,4.98,99.37
27.52000046,91.56,6.95,99.02
29.07999992,90.19,13.46,99.25
30.73999977,81.94,13.88,99.71
31.27000046,86.56,6.59,98.94
30.85000038,88.88,8.76,98.56
30.98999977,90,9.62,99.6
30.94000053,94.62,10.24,101.02
29.95999908,97.12,4.14,101.65
29.79999924,93.44,7.62,101.85
30.20000076,96.12,7.05,101.59
30.14999962,92.44,8.05,100.86
31.54999924,93.06,9.23,100.31
32.27000046,92.19,7.88,100.91
32.34999847,88.62,8.94,100.69
32.34999847,97.19,5.73,100.23
32.93000031,95.31,7.3,100.07
32.47000122,92.88,6.2,100.18
32.66999817,92.06,5.09,100.44
33.33000183,87.06,10.15,100.68
33.22999954,81.25,6.16,101.14
33.20000076,88.5,3.41,101.41
33.5,89.25,12.64,101.65
33.45999908,89.56,10.36,101.87
33.40999985,95.44,4.89,102.42
32.75999832,94.94,5.37,102.16
32.25999832,95.94,6.04,101.42
32.06000137,97.19,4.42,101.15
32.97000122,97.12,5.31,100.83
33.49000168,94,9.06,100.96
34.04000092,92.69,11.95,101.15
34.20000076,90.88,11.34,101.24
33.70999908,86.75,5.3,101.3
33.65000153,86.31,6.16,101.13
33.52000046,97.62,10.2,101.25
32.77000046,99,7.08,101.88
31.54000092,98.81,8.65,101.7
31.52000046,97.94,6.86,101.63
32.72999954,91.06,7.68,101.19
32.58000183,97.88,7.96,101.28
32.66999817,99.88,6.74,101.73
32.70000076,97.62,4.09,101.05
30.95000076,91.56,6.11,100.85
31.63999939,95.19,11.74,100.11
32.27999878,100,7.55,101.06
32.61000061,99.44,6.59,101.28
31.84000015,99.69,7.9,101.5
31.67000008,96.25,11.95,100.86
32.31999969,95.25,8.38,100.72
32.18000031,100,10.95,101.28
32.22000122,98.5,12.01,101.47
32.50999832,100,6.27,101.27
32.65999985,98.5,8.34,100.74
32.33000183,99,5.91,100.3
32.02000046,100,6.66,101.08
31.59000015,100,3.3,101.49
31.04000092,95.88,9.59,100.74
30.68000031,100,10.97,99.78
30.92000008,98.94,4.8,100.95
31.17000008,98.94,10.72,101.98
30.94000053,100,11.42,103.32
30.95999908,100,8.7,103.75
30.69000053,99.56,7.28,101.52
29.90999985,95.12,10.25,99.74
29.5,99.44,7.37,101.37
29.51000023,93.88,6.58,102.27
27.60000038,96.25,11.91,101.65
28.73999977,95.44,8.02,99.08
29.01000023,92.12,5.12,99.04
29.36000061,94.94,5.91,99.29
30.19000053,94.5,12.66,99.86
30.25,99.56,9.83,100.63
29.71999931,97.44,3.87,100.94
30.06999969,97.94,5.85,100.15
29.79000092,97.31,4.7,99.76
28.88999939,96.62,7.52,99.95
29.37000084,98.06,6.59,100.69
29.79000092,92.25,8.14,101.39
28.87999916,96.69,4.84,101.94
27.13999939,98.38,3.66,101.92
26.28000069,96.31,8.34,101.07
24.68000031,99.25,4.37,101.4
24.23999977,99.12,9.01,100.97
26.94000053,100,4.73,101.86
28.39999962,100,3.36,101.32
28.04999924,100,6.17,100.47
27.51000023,99.88,11.22,99.73
27.12999916,100,13.21,99.41
27.19000053,100,9.78,100.85
27.62999916,99.62,3.97,102.15
28.21999931,99.25,8.27,101.81
28.15999985,100,10.39,101.47
28.56999969,99.5,13.4,101.43
28.52000046,98.69,14.09,102.4
28.47999954,100,9.57,102.32
28.26000023,100,5.66,102.42
26.69000053,100,6.44,101.95
27.02000046,100,3.07,102.09
26.72999954,93.62,8,101.57
26.94000053,87.19,9.39,99.76
27.85000038,94.88,10.27,98.38
27.04999924,94.56,13.25,97.4
26.40999985,100,15.56,99.54
26.68000031,93.25,10.26,100.45
25.94000053,95.62,13.62,96.53
26.44000053,98.75,15.74,98.49
26.22999954,100,11.77,99.32
26.45999908,100,9.91,99.76
26.30999947,100,7.93,99.47
25.88999939,100,12.64,98.43
25.77000046,100,5.31,98.79
25.20999908,100,10.97,98.39
25.97999954,99.44,14.76,97.31
26.06999969,95.56,14.84,97.59
26.64999962,99.69,7.86,97.85
27.10000038,100,10.09,98.41
27.42000008,100,6.88,98.26
27.26000023,100,7.07,98.84
27.02000046,99.94,11.69,99.8
25.05999947,99.19,7.7,100.59
23.52000046,100,4.47,100.92
22.29000092,100,11.41,99.88
22.78000069,100,11.16,100.18
24.09000015,100,8.09,101.43
21.67000008,100,9.93,99.92
22.17000008,100,17.44,99.08
22.19000053,100,16.8,99.54
21.70999908,99.25,16.92,99.36
21.97999954,99.25,14.09,99.77
22.94000053,100,11.3,100.93
24.51000023,100,8.26,101.88
25.92000008,100,5.29,101.84
26.85000038,100,6.08,101.39
27.18000031,100,8.59,101.1
28.21999931,100,10.59,101.02
27.82999992,100,7.43,101.61
27.22999954,100,3.78,102.01
24.29000092,100,9.43,100.5
24.40999985,100,16.26,99.35
25.40999985,100,18.25,99.16
27.79999924,100,17.28,99.79
28.04000092,99.44,5.76,101.1
27,99.06,3.6,100.73
27.53000069,99.81,8.16,100.04
27.71999931,96,12.81,97.19
28.12000084,99.88,9.04,98.92
27.67000008,88.56,14.62,97.3
27.70999908,99.88,11.58,96.91
27.45000076,100,14.2,98.44
27.81999969,99.62,12.8,98.3
29.44000053,99.12,8.53,99.05
29.60000038,99.69,5.69,99.12
30.40999985,100,12.47,98.53
30.67000008,99.25,3.77,100.34
30.78000069,100,6.4,99.96
30.17000008,100,4.81,100.21
28.12000084,97.56,4.66,99.98
27.21999931,99.06,5.76,100.15
28.01000023,100,5.16,100.61
28.40999985,100,3.38,101.13
29.23999977,99.06,0.97,101.26
28.84000015,100,7.79,100.09
29.45999908,100,8.92,98.57
30.46999931,100,5.34,99.43
29.12999916,100,9.12,99.76
28.01000023,99.44,11.02,99.38
26.34000015,100,7.56,100.12
25.70999908,100,4.02,100.97
27.44000053,100,3.06,101.96
30.31999969,100,9.27,101.42
30.09000015,98.38,6.23,100.9
28.37999916,100,5.8,101.32
29.32999992,100,9.47,101.12
29.48999977,99.5,3.23,101
28.46999931,99.31,4.21,101.02
30.35000038,99.56,6.95,101.41
30.43000031,100,9.79,100.75
30.54999924,100,10.36,99.43
30.5,100,12.97,99.48
28.79999924,99.94,10.52,99.43
27.95000076,99.25,11.27,99.19
27.81999969,99.31,10.62,100.37
29.20999908,99.44,8.66,101.12
31.12000084,98.38,10.65,100.36
33.77999878,97.5,11.56,100.07
34.79999924,98.31,10.48,100.24
34.13999939,95.75,9.98,100.83
33.90999985,95.81,12.23,100.19
33.06000137,99.38,12.26,99.62
34.04999924,98.25,5.64,100.05
35.65999985,100,10.07,99.54
35.09999847,100,11.11,99.81
34.61999893,100,7.27,101.01
33.61999893,99.88,9.36,100.07
34.31999969,100,14.77,98.95
34.88999939,100,6.52,99.66
35.72000122,100,10.09,98.73
36.06000137,98.12,3.58,99.04
36.72000122,99.94,8.73,99.29
36.66999817,98.94,10.2,99
35.18000031,94.44,10.45,99.02
34.75,98.88,3.54,99.16
35.90999985,99.75,8.12,98.86
37.36999893,99.12,10.3,98.39
37.99000168,99.94,6.94,99.39
38.86000061,98.38,5.09,100.3
39.43999863,99.12,3.9,101.37
38.43000031,97.5,2.15,102.32
38.68999863,96,1.54,101.8
39.63000107,100,3.75,101.46
38.41999817,100,4.13,101.56
39.36000061,99.56,5.81,101.18
39.27999878,98.31,4.37,101.68
38.15999985,97.69,3.09,102.81
37.70000076,97.56,2.3,103.26
34.81000137,94.5,2.5,102.94
33.40999985,97.12,6.34,102.41
35.08000183,98.62,9.78,102.07
37.31999969,99.62,12.58,101.91
37.36999893,97.75,13.8,100.93
38.74000168,96.75,5.47,101.09
38.79999924,97.38,7.1,100.81
39.31999969,96.12,10.1,101.27
39.27999878,96.88,12.1,101.87
39.75,99.94,7.85,102.4
40.86000061,98.62,10.75,102.74
41.63999939,97.38,9.99,103.2
40.65999985,97.38,6.52,103.19
41.52000046,95.31,4.12,102.65
41.61999893,97.94,6.84,102.01
41,97.88,6.71,101.59
40.13000107,92.44,4.95,101.34
39.74000168,92.69,4.12,101.87
40.09999847,98.38,9.77,101.85
40.56000137,99.38,10.11,102.32
41.36000061,99.31,5.68,102.86
42.15000153,98.5,7.23,103.25
41.81000137,99.44,7.15,103.65
40.25999832,96.56,6.75,103.51
35.77999878,95,9.14,103.06
38.65000153,93.12,6.25,102.87
38.95000076,95.94,8.17,102.36
39.09000015,97.38,6.27,101.91
38.70000076,97.38,5.43,101.78
39.99000168,96.94,4.72,101.54
40.5,96.69,5.43,100.78
38.18000031,97.94,8.79,99.95
38.31000137,95.69,7.96,99.1
39.29999924,94,9.84,100.23
39.49000168,88.12,3.34,100.98
39.04999924,80.56,2.3,100.88
38.06000137,95.56,7.04,100.11
38.79999924,93.5,10.23,99.96
40.15000153,98.69,13.98,99.5
41.29999924,97.06,6.95,98.84
41.86999893,97.06,3.8,98.24
41.99000168,94.31,8.23,98.72
42.65999985,89.88,8.92,99.67
41.97999954,94,3.21,100.36
42.27000046,92,3.49,100.91
42.36000061,94.31,4.54,100.4
40.59000015,93.06,7.54,100.54
41.54999924,94.25,5.87,101.69
42.15000153,87,4.34,102.48
42.36000061,78.62,1.79,102.38
42.65999985,77.56,1.25,101.93
42.11999893,94.88,7.3,100.83
41.29999924,93.44,10.17,99.92
41.09000015,85.5,3.04,101.18
40.93999863,88.31,5.29,101.01
40.36000061,91.06,7.84,100.88
39.50999832,92.75,9.15,100.65
38.56000137,93.06,6.58,100.82
39.27000046,88.88,4.12,101.63
38.68000031,79.12,4.66,101.61
40.61000061,86.5,8.02,101.85
40.86999893,83.56,6.02,101.68
41.08000183,81.75,3.73,101.86
42.56000137,90.75,7.3,101.77
42.43999863,91.62,7.12,101.48
42.95999908,86.44,6.2,102.15
43.20000076,94.44,10.72,100
43.06999969,92.69,6.13,99.73
42.99000168,88.75,5.98,101.08
43.33000183,94.69,9.61,100.24
40.61999893,88.12,10.43,101.46
39.93999863,87.81,9.06,101.59
38.83000183,96.44,8.1,101.12
39.27000046,95.88,8.28,101.03
40.61000061,89.19,5.34,100.15
40.56999969,92.94,5.7,100.34
41.79000092,84,4.61,100.65
41.34000015,82.94,3.48,100.64
40.58000183,87.88,6.79,100.9
37.88000107,85.56,9.46,100.71
35.97000122,88.62,8.07,100.2
34.15999985,94.75,9.71,98.89
34.45999908,95.5,7.93,99.14
34.34999847,92.06,8.73,100.44
33.34999847,86.81,7.01,101.81
33.00999832,94,5.32,102.73
32.77000046,92.81,6.15,103.05
35,86.56,4.38,102.74
35.83000183,91.5,4.17,102.3
36.20000076,95.06,5,102.35
36.59999847,94.31,5.27,102.3
37.88000107,89.62,6.02,102.51
36.18000031,86,6.87,102.46
37.04999924,82.94,6.78,102.38
35.74000168,86.38,7.47,102.1
35.63000107,91.81,7.41,101.61
36.77999878,95.19,7.45,100.86
38.45000076,94.44,7.25,100.4
37.95000076,97.44,3.44,100.18
36.33000183,95.62,5.23,99.99
36.79000092,95.19,6.45,99.19
35.08000183,86.81,7.09,99.33
35.11000061,89.56,5.32,99.82
33.75999832,90.56,5.99,99.85
32.38000107,93.19,5.14,99.88
32.00999832,87.56,1.53,99.97
33.16999817,90.62,4.38,100.31
33.72000122,92.75,4.05,100.74
33.22999954,96.31,2.92,100.8
32.75,91.31,3.77,100.46
31.94000053,95.94,7.58,100.35
30.04999924,95.69,5.72,100.8
29.45000076,95.88,3.35,101.13
28.35000038,92.56,3.12,101.13
29.84000015,97.12,6.46,101.25
33.20999908,95.88,8.35,101.33
33.61999893,95.81,8.41,100.73
32.41999817,96.06,9.23,100.52
30.82999992,92.19,8.95,101.06
29.23999977,87.56,7.98,100.9
27.54999924,95.31,8.27,100.18
31.60000038,96.38,9.79,100.03
32.29000092,96.44,10.1,100.19
32.38999939,94.75,7.72,100.25
31.31999969,96.12,6.42,99.67
31.40999985,90.06,8.62,99.93
31.79000092,96,7.02,100.28
31.98999977,96.81,5.62,100.11
33.06000137,97.12,4.95,100.01
32.68000031,90.81,3.42,100.38
27.69000053,96.06,4.22,100
27.28000069,96.12,6.23,100.08
30.07999992,93.12,9.12,100.04
31.73999977,95.19,5.31,100.06
32.27000046,96.44,2.89,100.1
31.07999992,94.19,8.68,100.64
32.91999817,93.19,9.32,101.17
32.54999924,94.12,9.93,101.2
32.5,94,7.84,101.54
31.30999947,98,6.15,102.11
29.85000038,94.62,4.83,102.35
28.52000046,94.75,5.89,102.38
28.25,96,4.98,102.39
27.64999962,97.88,7.27,102
26.62000084,91.75,5.37,102.05
28.32999992,84.88,1.28,102.02
30.39999962,93.12,5.54,101.61
31.23999977,92.5,7.2,101.7
30.65999985,96.06,5.37,101.69
30.25,91.94,6.37,102
30.85000038,88.62,4.61,101.8
30.14999962,95.31,3.9,101.42
31.51000023,97.06,5.98,101.45
33.00999832,93.75,4.09,101.52
33.52999878,90.81,8.75,101.11
33.75999832,95.25,7.63,100.68
33.15000153,88.75,8.02,100.8
30.36000061,90.44,7.48,100.57
31.01000023,87.56,11.16,100.27
31.09000015,84.81,11.77,101.41
31.5,92.69,8.93,101.95
31.86000061,95.06,8.33,102.42
30.75,93.75,12.07,102.34
29.82999992,96.62,10.43,101.84
29.14999962,94.5,7.18,101.41
28.95999908,88.94,4.47,101.5
28.56999969,94.88,3.69,101.79
30.87000084,96.12,8,101.9
32.02000046,96.31,7.79,102.28
32.13999939,97.12,8.92,102.05
31.81999969,97.75,4.14,101.65
31.81999969,97.25,3.35,101.93
32.20999908,92.19,5.25,102.68
32.79999924,96.38,4.35,102.34
33.22999954,96.62,13.09,101.35
32.93999863,90.44,10.35,100.89
33.09999847,88.81,6,101.92
33.20000076,88.56,9.43,101.86
33.29999924,94.5,11.1,100.58
33.38000107,96.88,7.2,99.99
33.34000015,90.81,8.8,100.49
33.38000107,91.5,6.99,101.36
34.02000046,88.25,12.88,100.76
33.77999878,91.75,10.08,101.32
32.95999908,92.62,10.02,100.84
34.02999878,95.25,8.78,101.63
34.61999893,95.25,4.38,101.53
34.40000153,98.69,4.8,101.49
34.68999863,98.44,8.03,101.47
34.45999908,89.69,9.35,101.54
33.84999847,86.38,11.71,101.3
33.02999878,96.81,7.82,100.66
32.22999954,93.75,8.06,100.89
31.30999947,99.88,10.12,102.38
32.58000183,95.25,4.72,102.63
32.66999817,99.88,7.16,102.69
32.86000061,100,5.27,102.91
32.09000015,99.69,7.19,102.16
32.61000061,98.69,4.51,101.81
33.15999985,99.56,7.27,101.82
33.34999847,96.88,10.95,100.67
32.75,100,8.8,100.93
32.38999939,99.38,11.66,99.67
32.04999924,99.19,11.12,99.7
31.87999916,100,9.28,100.5
31.95000076,98.56,5,100.61
32.29999924,98.75,4.91,100.48
32.59000015,99.19,8.98,100.45
32.86999893,96.06,11.1,100.51
32.93999863,96.38,10.02,100.93
32.75999832,95.94,5.67,102.12
31.89999962,98.06,4.38,102.46
31.03000069,98.94,11.95,101.79
30.63999939,97.19,9.88,101.3
31,93.81,13.05,100.8
32.27000046,90.38,11.47,100.1
32.91999817,95.81,5.81,100.47
32.97000122,98,2.36,101.08
32.66999817,99.81,6.81,101.43
32.43999863,100,9.66,101.62
31.27000046,100,11.75,100.45
31.36000061,99.44,6.83,99.82
30.86000061,100,13.12,99.69
30.89999962,99.12,6.18,100.34
31.05999947,98.75,10.79,100.23
30.35000038,98.31,14.23,98.92
30.26000023,97.88,14.3,98.63
30.37999916,99.25,7.43,100.16
30.37000084,95.44,5.36,100.92
30.38999939,96.88,7.7,100.32
30.51000023,90.75,13.56,99.65
30.81999969,94.44,10.69,101.32
29.15999985,99.69,6.23,102.08
26.89999962,96.5,7.82,102.16
27.59000015,97.75,9.43,102.61
30.29000092,100,6.27,102.62
30.45000076,99.56,10.02,102.68
31.09000015,99.94,12.34,102.3
29.29000092,98.06,6.62,101.7
27.01000023,95.12,5.84,101.53
27.81999969,91.25,8.58,101.58
28.38999939,99.62,9.1,101.73
28.20999908,96.31,10.69,101.5
28.32999992,95.44,9.62,101.25
28.19000053,91.69,7.44,100.54
27.88999939,94.62,8.3,99.68
27.64999962,90.69,9.44,99.72
27.64999962,86.12,10.07,99.99
28.54999924,87.38,6.3,100.11
28.67000008,98.81,6.01,100.28
28.60000038,100,8.77,100.62
28.38999939,98.81,3.92,101.44
27.93000031,95.69,15.16,100.38
27.52000046,97,8.45,98.9
27.20000076,88.06,5.88,98.83
26.87999916,95.69,10.91,99.03
26.72999954,100,10.02,100.14
27.36000061,100,9.72,100.97
27.37000084,100,7.52,101.44
26.79000092,100,5.14,101.49
27.04000092,100,4.73,101.46
26.63999939,100,8.44,100.47
26.45000076,100,6.99,100.22
27.04999924,100,4.46,99.92
27.26000023,100,9,99.53
27.31999969,100,4.77,100.93
28.18000031,100,12.92,100.4
27.96999931,100,16.93,99.27
27.12999916,99.75,19.12,98.27
27.21999931,98.56,11.93,100.09
27.87000084,100,8.83,101.6
27.73999977,100,5.02,101.94
28.18000031,100,7.53,100.75
28.29999924,99.25,11.85,100.51
27.92000008,93.06,13.26,98.49
27.64999962,88.44,16.46,97.44
27.86000061,100,12.91,98.8
28.87000084,100,9.38,99.35
30.37000084,100,5.88,100.86
30.68000031,100,8.71,101.29
29.80999947,100,20.4,99.19
28.87999916,100,14.21,99.44
29.37000084,100,7.02,100.41
28.76000023,100,7.24,100.5
29.29999924,100,11.62,99.21
28.68000031,100,10,99.39
28.95000076,100,6.44,100.39
28.59000015,100,3.66,100.49
28.60000038,100,4.12,100.28
26.94000053,100,8.89,99.04
24.79000092,100,7.84,99.05
27.95999908,100,7.74,98.1
30,100,12.48,98
29.84000015,100,14.9,97.64
28.39999962,100,13.31,98.54
26.65999985,100,8.95,98.96
24.95000076,100,7.65,98.71
25.12000084,100,13.74,97.01
26.40999985,100,12.72,97.23
26,99.69,8.44,99.93
26.31999969,100,6.64,100.04
27.07999992,91.06,9.18,100.3
27.47999954,94.75,3.65,100.6
26.68000031,96.06,2.77,100.48
26.46999931,98.69,11.35,100.63
27.54000092,98.5,22.06,98.67
29.62999916,93.44,17.21,95.43
28.14999962,94.88,13.38,96.2
27.45999908,95.69,16.62,97.6
27.43000031,92.69,25.12,97.88
27.65999985,94.12,20.52,99.73
28.30999947,99.75,7.86,100.7
