maxtemp,10u,10v,msl,msnlwrf,r,ssr
34.22,0.289146759,4.235623216,100861.4276,-91.71263451,75.28380896,896300.27
35.35,-0.386932929,4.232486416,100912.4452,-85.65011178,75.40832922,902952.9458
35.56,-1.244045286,3.765461057,101148.8862,-77.02542468,75.39698726,855503.5306
34.24,-2.148559285,2.593529297,101344.083,-73.65328456,69.33815977,822293.9016
33.18,-2.417809101,1.15672738,101394.183,-82.01684656,63.26408097,818000.0519
32.59,-2.370831515,0.803826817,101403.4805,-81.77447578,66.66555931,851736.8507
32.17,-2.234073069,-0.078856162,101391.4663,-66.2837011,68.69996933,691437.9569
32.09,-2.116874262,-0.604017591,101307.5861,-81.9827826,73.18376036,878494.3352
32.65,-1.931375742,1.748572129,101205.7466,-80.9821061,74.81381739,870115.4366
33.56,-1.907774309,2.13453541,101248.4921,-70.83353548,76.68355178,818845.5909
33.36,-2.440151615,1.873907302,101163.3352,-79.14083454,73.7041392,856158.875
33.22,-1.958475647,2.638749747,101085.7449,-74.27868346,72.47071297,828041.0858
33.24,-2.330612353,2.275765108,101138.1164,-71.38420418,71.54516066,782208.3246
33,-2.164487934,1.052539294,101151.6838,-69.72310797,70.4954742,833591.8736
32.73,-1.916812028,1.377819172,101167.2603,-71.30248896,69.51683186,757480.9606
33.1,-1.86241344,1.669015294,101104.7331,-75.66104849,69.22580196,798004.8121
33.19,-1.774434824,1.502659615,101025.1336,-83.94500035,65.86669912,873940.0017
33.77,-1.439495898,2.353858804,101112.4397,-84.59259822,64.13774984,881076.4335
34.08,-1.741914938,1.702572742,101220.6894,-89.33533409,71.28419902,917411.8694
33.73,-1.189235893,2.400016084,101029.0012,-88.35207231,73.63763187,900240.6057
34.37,-1.053047274,3.349087655,100892.0565,-90.58039077,72.98211477,931717.8101
34.67,-1.184849551,3.093448954,101018.6875,-82.99178373,73.22430184,905464.7548
33.7,-1.057698652,2.48906753,101066.9309,-85.23129737,75.25518861,911102.3705
33.83,-0.625637376,3.044239083,100887.0953,-82.2886884,77.58748197,904937.585
34.84,-0.404120498,3.485496365,100681.671,-81.53698495,74.48287344,913763.0275
36.26,-0.585643481,4.024341819,100624.8304,-71.08671869,77.62734776,884167.0955
36.53,-1.350854692,3.82454448,100671.07,-66.76413682,75.80476697,882064.6184
35.61,-1.470849627,3.474328092,100680.5201,-59.65510433,77.7516267,830031.927
35.07,-0.679585402,4.411705082,100591.0754,-54.32543505,79.24229826,812922.6834
36.32,-0.347084805,4.34199022,100477.2433,-61.57120177,78.37697901,862838.4262
38.88,-0.439237734,3.647809992,100470.9354,-64.84928328,75.13332286,863307.7107
38.6,-0.993453986,4.559450482,100605.7183,-61.74056469,79.2583218,897290.5222
36.89,-0.866859661,5.012812865,100619.6609,-64.49534349,77.9633594,886867.0318
35.94,-0.847141002,4.656143931,100723.1936,-67.10008778,76.74750114,890453.8537
35.61,-1.636894523,3.830418087,100902.7491,-63.39170964,77.47131133,831379.8278
35.35,-1.622741614,3.47072814,100896.409,-71.32210444,75.71099066,870388.3246
35.1,-1.641121843,3.014544742,100834.6395,-70.86233674,73.1247339,863338.7207
34.94,-2.261928326,2.054283847,100930.0975,-71.09092884,73.56596032,848964.5579
35.17,-2.113932365,1.295578162,101018.1739,-71.32210444,72.08880258,858025.6762
34.76,-1.616009706,1.496575485,100960.9508,-78.3442547,72.97444084,902795.8286
34.95,-1.623125916,0.877699502,101028.2866,-85.57471179,71.56557619,909465.0432
35.31,-1.141940264,1.668657404,101018.2081,-78.24722984,69.45177244,929063.3552
34.97,-0.15888292,3.809818361,100823.2232,-65.21327003,75.83787584,809304.8515
35.31,-0.726337708,3.59527385,100802.3263,-62.6957907,73.20731303,825837.3094
36.17,-1.19329094,3.966447854,101006.386,-52.09233232,77.87011399,776359.8409
35.73,-1.343566209,3.151553444,100992.9874,-40.81687632,79.50099151,535672.7232
33.54,-1.193754753,2.011042317,100991.3624,-31.12405462,86.952274,340944.4741
31.09,0.505548447,3.286762169,101060.957,-29.41645537,90.42363813,336716.7792
28.29,0.052549347,3.545085044,101225.2304,-38.12754625,87.06395612,573719.9103
33.13,-0.092040905,2.967219057,101209.5748,-44.65586486,83.03345743,713864.3797
33.47,0.142661502,2.897419986,101041.7031,-46.81605541,81.79182638,766786.0242
33.23,-0.051980752,2.44304709,100973.0422,-49.609204,80.48870742,802592.2229
33.83,-0.474513992,3.24979424,100889.5624,-51.34120299,77.23433673,822643.2807
34.25,-0.084262106,3.08817534,100856.7825,-55.36323744,78.24782544,810082.1685
34.48,-0.189547556,3.316298618,100717.5412,-56.56504437,79.33713637,844222.0972
34.78,-0.429484419,3.036965496,100614.8506,-60.52258695,78.74262454,933714.8533
35.08,-0.696242899,2.569150674,100688.566,-60.33896693,79.63820511,900585.8502
35.91,-0.930653766,2.482583406,100756.6164,-69.855345,78.69262338,922148.128
35.66,-0.892236834,2.095683295,100865.6634,-77.61455887,75.13298501,923752.378
35.03,-0.668639426,2.78508464,100748.3119,-83.72846459,73.44921052,956116.4681
35.59,-0.582025743,3.319793308,100749.9513,-69.36409685,74.82076736,809982.9365
35.6,-0.647211286,3.841249521,100682.0212,-69.63373793,75.01227758,908555.4169
35.71,-0.615406996,4.278927903,100544.7999,-62.75817749,76.86618149,835500.0214
37.09,-0.868065574,3.803144765,100582.8625,-67.72433846,76.85204024,893327.4458
36.88,-1.054266439,3.226520866,100710.7234,-62.6074732,79.5595836,838524.5289
36.51,-0.937054379,3.946153387,100663.8087,-61.39045231,78.31983483,832411.4267
36.27,-0.363702546,4.739974394,100463.9381,-69.72109858,76.25101282,946023.751
37.51,-0.389782064,4.361179439,100409.3652,-64.60595566,77.00720792,947317.901
38.38,-0.5946812,3.460949323,100543.0779,-61.42738682,75.1599644,924101.7573
38.44,-0.617381512,4.567881949,100558.3044,-56.55107432,77.22275345,900137.239
38.98,-0.075833969,4.172950366,100540.2122,-56.65584969,74.79456019,868046.0368
37.64,0.635694251,3.904596046,100536.305,-58.33282965,69.33458826,888037.142
36.89,0.579758457,4.414883987,100441.8651,-64.00227731,68.79688277,878345.4873
38.91,0.679623926,4.375210831,100378.7507,-63.76670019,69.00171376,868314.79
40.39,0.55509688,3.373497856,100410.6239,-69.73937447,66.86237853,946323.5142
40.85,0.103992786,4.007794671,100416.0555,-70.24248759,68.6917645,938172.0221
40.72,1.796736351,3.811060449,100332.8379,-67.85246103,61.03927079,879521.7995
41.58,1.749467226,3.397718586,100224.5397,-75.25084576,54.99665989,929172.9238
40.09,0.820198887,2.277544031,100364.0216,-72.743222,60.74799957,946515.7761
39.94,0.38709072,1.871602069,100411.4283,-68.86270606,61.77804271,934027.0204
41.07,1.410287727,0.154372308,100500.5534,-62.71129171,54.32690501,896841.9111
39.98,1.004213207,0.020847771,100613.1556,-62.58470011,60.80403368,889008.7882
37.75,1.019929826,2.386079428,100552.0486,-71.6463818,60.51493433,908518.2049
39.89,0.573291584,2.452636436,100508.5778,-64.59122012,62.80687927,863867.9579
40.35,0.899616849,1.8329289,100483.2567,-56.68378979,64.84389552,835413.1934
39.97,0.084989723,2.551235123,100474.5697,-56.60685883,66.8742514,887226.7476
39.32,-0.061031722,2.642665484,100503.6166,-57.66858254,66.7803303,890445.5842
37.3,1.095120468,3.6069158,100467.4089,-56.61853243,60.85268346,853946.8292
39.3,3.591770463,2.261449509,100314.6667,-65.17336928,50.13843934,919993.9676
38.76,2.865705032,2.307385739,100226.6567,-64.97080357,53.04400852,909851.6344
38.39,2.150903621,1.745993216,100338.2228,-63.38185405,52.37782515,900281.9523
39.22,1.423751543,1.451502401,100438.4912,-59.61759571,58.07660569,805633.2689
38.67,1.850525356,1.342177541,100391.1079,-54.33318555,55.08425845,722113.0364
38.01,3.330021158,1.356240512,100397.8377,-51.77848465,59.77312179,681274.9504
37.13,2.421014803,1.11764369,100321.4235,-55.4083052,50.08168127,633350.0486
36.92,2.080510126,0.13554098,100277.4463,-60.04090732,54.54858002,807595.1675
37.56,0.805277374,1.875917801,100246.5427,-61.81491215,60.77608902,877291.1476
39.63,0.359778786,-0.134739631,100422.938,-51.72576207,63.80646804,748628.6429
38.43,-0.290724953,0.305549242,100533.0335,-47.04818787,79.23177678,657550.2428
32.95,0.887769751,1.202095197,100396.0044,-34.06494125,83.05044625,462048.8113
32.87,2.360321617,2.367816513,100282.8887,-34.45868612,71.97808574,441886.1175
31.04,1.875717004,2.032115721,100149.3573,-38.92680527,70.34720822,549656.1601
36.46,1.12679224,1.262504918,100182.0188,-42.67173519,74.83075794,609881.6902
35.97,2.244726275,2.529372256,100153.1873,-46.53521916,64.10111771,688541.6241
36.66,2.204348079,2.27014413,100220.541,-49.15670838,63.31953592,741585.2411
37.61,2.467740605,2.387026784,100221.7207,-48.77635945,61.39024416,669317.4993
35.32,3.487174105,2.342816846,100289.3581,-36.22599297,61.40023474,440306.6755
34.26,3.492978388,2.780389966,100401.9854,-37.90230314,63.19612573,365626.3567
34.22,4.642372167,3.555137542,100492.5793,-38.96871542,59.54522077,545624.8618
34.09,3.891380124,3.360655922,100454.1917,-39.01502709,58.91195321,510870.9354
35.53,4.070517786,2.474257201,100501.7816,-51.53936717,51.13368439,636174.0248
36.1,3.725865299,2.572403262,100432.4455,-63.97041412,51.55184078,832337.0027
37.8,3.061500191,3.310425012,100379.8119,-65.39095757,56.58062513,852747.7764
38.9,1.956817943,3.633799652,100485.5155,-56.87095017,62.13813792,758200.3924
38.72,2.999534833,2.370826999,100519.213,-57.15590089,57.40463068,837592.1619
38.37,2.729980226,1.701330653,100514.2033,-53.39346056,55.36109883,766498.6649
37.43,3.795026378,1.527132973,100442.3966,-56.6680974,50.46402603,768121.521
37.09,3.367205674,1.417050228,100307.9423,-55.54628335,54.04195633,792243.1564
37.37,3.43427297,1.699983302,100239.4933,-58.70628924,52.77841357,795424.7811
38.53,3.309507392,1.058265533,100313.2357,-60.93355517,51.41192442,838615.4916
38.35,3.292439089,0.624513415,100317.2003,-58.36115249,52.10759689,772713.0664
38.28,3.43575717,0.259339332,100321.3301,-66.27920389,47.02147531,866232.9862
38.8,2.929419626,0.633334351,100374.2959,-64.00859254,51.92858695,864823.0654
39.11,3.257361608,1.328525092,100368.0096,-59.98148678,50.62136558,795125.0179
38.39,2.323415389,1.92367506,100429.7629,-49.9988344,59.11910086,716553.9793
37.56,2.938470597,1.863286391,100523.9443,-47.63033702,64.13466096,734450.8767
36.73,2.510596886,1.637057825,100589.9011,-50.89904137,64.22399701,749068.9848
37.47,2.795205523,1.880223007,100493.996,-49.99701638,64.24692225,747716.9492
38.03,3.696592101,0.956761622,100300.9144,-51.18571443,52.25074692,724054.2616
37.97,5.157879948,1.16035891,100209.36,-54.20391476,47.29464766,727465.3602
37.82,5.702210366,1.041518388,100187.6892,-43.86454771,50.67870281,627693.827
36.45,4.632022521,0.671733839,100220.8875,-40.57852432,48.67021038,421979.773
36.47,5.005656666,0.307528163,100173.5096,-46.0278002,47.24479129,559457.3835
37.97,5.848947408,1.818213307,100064.4447,-43.22460466,46.7922229,583283.3904
37.09,5.278245933,1.654057598,100253.7016,-50.7995287,43.64678331,579171.4661
37.68,3.818256761,2.23741825,100431.993,-52.79093044,53.69228608,702822.7569
38.46,3.154196444,1.958537754,100539.0092,-49.74632098,54.59973951,635181.7052
36.58,1.36975051,1.513775256,100655.5939,-54.37031144,69.06185029,778123.2755
37.39,2.34640724,0.887173075,100750.56,-53.81715491,64.42781446,742751.2167
36.23,3.068497134,0.84240525,100782.6289,-49.24177258,56.48240857,613557.4074
36.27,3.573469745,1.221168627,100769.6667,-46.59119504,58.01477994,640006.8593
33.95,3.318001787,1.256483946,100747.1609,-39.192906,65.97003163,553336.012
32.88,3.652781692,1.805581896,100657.6732,-49.53389969,55.93635345,660754.6081
33.7,2.787797774,1.852244432,100470.1256,-50.80670509,57.50680486,759236.1259
36.29,2.013350068,2.031147313,100459.7328,-45.64706852,63.26953476,683817.7694
35.86,1.330525219,2.074746732,100445.6825,-48.73081326,65.63604706,778861.3133
36.33,0.851963421,1.751424723,100373.3838,-56.3174109,65.18429916,805494.7577
37.4,0.315425054,2.023400048,100379.0811,-57.24756737,65.32648391,853361.7741
37.56,0.373441379,1.280136262,100431.4562,-54.35672413,65.52981873,816056.7594
37.12,0.738157071,1.446702465,100460.3972,-48.16311258,75.69038208,757160.5241
36.79,1.125480313,1.956243047,100512.3234,-46.42986968,78.55222438,796718.9313
35.82,1.13961997,0.495315136,100562.2044,-44.06223347,78.11944409,779884.6429
34.34,1.493137902,0.985455977,100459.9896,-43.94855937,72.53818557,711927.2892
34.54,1.378483438,1.094886098,100523.2171,-45.56171727,75.51870822,725251.2471
34.74,1.576783184,0.819142402,100586.845,-48.31008515,69.5816017,798306.6426
35.24,1.572887159,0.633544874,100622.3597,-45.36938988,72.67728145,727851.9515
34.31,1.557819876,1.987547893,100645.0306,-40.11703429,77.01652281,596582.5404
33.24,2.192500981,1.927022384,100536.2314,-36.2719219,78.30110853,570567.2283
32.29,3.638284237,0.992319043,100308.6139,-31.89058928,73.19249608,512336.6741
33.61,2.95324634,0.907383332,100384.1895,-30.15380602,75.46204668,335523.9283
30.91,2.999799869,0.98280338,100600.2723,-38.26246248,69.30606443,643806.6164
34.5,3.381729633,0.44699999,100595.2106,-39.12439535,60.52275304,630929.2023
33.85,3.568116022,0.921835771,100456.517,-44.73270013,60.20194446,723642.8625
34.24,1.570541592,2.199155602,100465.7929,-43.54438482,70.96232864,740429.6023
33.95,2.051356194,1.595689954,100561.3335,-42.60925271,72.81227493,755051.845
35.28,1.806900472,1.915464643,100640.8469,-44.05457865,70.50937414,714294.385
36.21,1.433332586,2.223913167,100528.7403,-39.53612904,72.43379126,574462.0827
34.84,0.885079638,2.924735412,100549.0895,-39.97876908,76.95778593,658683.141
33.88,1.541056365,1.896885943,100560.249,-46.30614863,70.85547288,701919.3327
35.81,2.251484687,1.71504626,100647.9825,-40.1877457,74.16462283,566846.0299
35.27,2.04524712,2.508298853,100779.9553,-35.78469252,70.34595337,440902.0673
33.46,2.690622417,2.124114496,100811.9111,-45.58133275,66.06467667,727512.9089
35.55,3.284130219,1.944085314,100673.7041,-49.72852352,60.31714983,801914.1378
36.32,4.236655444,1.270841649,100635.629,-38.74615149,55.22938729,512146.4795
34.77,4.402872613,1.14943274,100565.9176,-39.04440246,55.09598652,613884.0459
35.49,4.963900284,1.353903701,100573.2633,-38.59276801,55.95034992,353356.7383
34.36,3.17960012,0.446631574,100609.7278,-54.58933501,54.16753839,754706.6005
36.13,2.497331846,0.987855945,100541.5481,-51.76815064,61.50824882,799898.4886
36.97,2.912510345,1.094517682,100382.2126,-45.76380455,58.22685048,680607.202
36.32,2.096306257,0.917309516,100439.8164,-43.33961835,64.85480311,714339.8662
36.95,1.557581344,1.388219034,100551.641,-42.36697762,65.55824603,672203.4955
36.15,1.781192004,1.964506095,100635.4171,-40.09349571,64.39900106,634069.4804
34.71,2.38340623,0.671039112,100603.2853,-41.50169577,70.8546524,509489.9574
35.23,2.418271683,1.078381055,100496.3948,-44.32728166,65.5372996,634183.1837
33.85,3.059459415,-0.226959455,100424.615,-50.91215026,54.60075305,738480.1078
35.54,3.771067146,-0.593554573,100427.4664,-53.59927957,49.24633376,779320.2611
35.21,2.639616288,0.174319411,100395.5986,-55.45021534,57.33575843,785464.3732
35.61,1.755695565,0.635092222,100403.9318,-59.95775683,62.54273223,802466.1156
35.88,0.511167205,1.822644827,100505.2003,-57.61241529,65.27102896,790744.3403
35.94,0.656830852,1.549301099,100611.1984,-55.30831409,67.4600275,835675.7446
36.39,0.490282388,3.130880035,100716.4172,-49.25344618,68.53683814,792191.4731
37.04,0.157450496,2.244807625,100700.8477,-51.7931245,71.97625172,799799.2567
37.52,0.312946969,1.516691007,100666.8055,-61.21534827,68.93805399,813900.5317
37.33,-0.276678058,0.229529202,100721.7644,-63.03910943,65.45891941,801581.2973
37.33,-0.1360501,2.298312176,100833.9464,-55.62235313,74.21428614,736294.9374
36.01,0.117801148,3.150121884,100875.2392,-63.46567435,75.26440697,812407.9175
35.59,0.65259028,1.98411636,100766.0665,-54.85620121,77.28882641,774433.087
35.78,1.073347781,1.040097354,100623.6255,-49.66575399,76.47645239,786925.9773
36.04,1.087195899,0.796405863,100634.7491,-42.67776336,75.6396087,568557.7811
34.02,0.544959263,1.419702825,100656.8041,-47.47695354,73.30051016,576372.2979
33.8,1.329253048,2.802021257,100612.7264,-48.02226387,79.24900691,790607.8965
34.96,0.291412815,2.350448324,100709.8777,-49.02494977,79.35470434,738428.4244
34.55,0.154853146,1.76640347,100776.6478,-49.12465381,79.25098572,753005.1858
34.31,0.447333345,3.226099819,100803.989,-51.31039233,79.24007813,827385.7415
34.12,1.157801415,2.430636729,100763.8185,-43.40439727,81.33361114,768224.8876
35.2,1.242414085,2.944219363,100727.099,-43.67815282,77.53270271,708028.3002
33.77,1.181018554,2.020463245,100745.3366,-45.96416949,79.70273363,835605.4554
34.37,1.148472164,2.352721977,100773.7552,-46.07392049,80.15004128,755434.3015
33.08,0.826811529,2.014789636,100793.9931,-41.66082036,84.02793026,620317.5846
33.2,1.255043038,1.327030375,100762.6065,-42.71450651,78.76241264,632872.4948
33.9,1.344121553,0.80453207,100781.1637,-48.4350501,77.55625538,790521.0684
34.22,1.462963582,0.353759127,100670.3823,-48.36098971,74.7439316,785863.3684
35.02,1.559304076,0.031573944,100580.9358,-39.08124129,81.97933072,630232.5113
32.23,1.984832221,-0.096329616,100498.3323,-33.58900274,81.74867867,537266.6365
31.4,2.966047566,-0.159381408,100458.4526,-32.92446857,78.3192074,462065.35
29.22,2.591167753,-0.725089663,100357.29,-29.17800769,85.15068791,355903.692
29.74,2.009414287,1.330819798,100240.2366,-30.71854046,84.22668003,315454.2645
31.57,2.144728288,2.893841086,100242.3895,-37.5661608,78.6997664,642932.1347
33.53,1.584575235,1.86937052,100493.6548,-36.35028813,77.39944673,688258.3996
34.19,0.480449562,0.862889188,100601.7627,-42.89793516,75.73806658,731486.3219
33.52,-0.050947112,-0.103687413,100650.938,-40.53804946,75.53907549,764396.1879
32.75,0.810008262,1.385524333,100680.3082,-33.98035548,83.52593988,547903.0622
29.91,1.527287758,-1.031696106,100491.2092,-23.05979613,89.69393977,293962.2759
29.76,4.499001079,0.990803274,100362.6211,-22.95856112,83.56952197,215726.1452
29.59,0.879725916,2.45119435,100616.138,-29.35320741,80.35839552,484014.219
32.44,-0.549943166,1.895043862,100834.5569,-36.60117489,84.23189251,663020.4045
32.29,-0.160817681,1.336419723,100911.7683,-42.96701992,83.36058856,671744.5476
32.23,0.443450572,2.077799323,100961.037,-46.24194382,83.01709605,749724.3291
32.98,1.316836123,1.053160338,100978.1614,-44.46392022,84.68779109,755066.3163
